,link,category,name,img_url,brand,short_desc,priority_price,priority_store,num_of_product,num_of_store,lowest_price,highest_price
861,https://www.sosanhgia.com/p36180-nam-1421-nguoi-trung-quoc-da-kham-pha-chau-my.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Thế Giới', 'Lịch Sử Thế Giới  KHÁC']",Năm 1421 Người Trung Quốc Đã Khám Phá Châu Mỹ,https://img.sosanhgia.com/images/500x0/6b0048cb57e94d3b99cbc3cb1b6850e8/nam-1421-nguoi-trung-quoc-da-kham-pha-chau-my.jpg,KHÁC,"Cuốn sách gây xôn xao toàn thế giới khi được xuất bản lần đầu
tiên năm 2002

Đưa ra giả thuyết rằng, đoàn tàu viễn dương của đô đốc Trung Quốc
thời nhà Minh là Trịnh Hoà đã đi vòng quanh thế giới và phát hiện
ra châu Mỹ",72.000,Shopee,3.0,3.0,72.000,74.800
862,https://www.sosanhgia.com/p53484-hoc-sinh-mien-nam-tu-lieu-va-ky-niem.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Thế Giới', 'Lịch Sử Thế Giới  KHÁC']",Học Sinh Miền Nam - Tư Liệu Và Kỷ Niệm,https://img.sosanhgia.com/images/500x0/afc6e8b28d1c4af09ac50c5126c905ac/hoc-sinh-mien-nam-tu-lieu-va-ky-niem.jpg,KHÁC,"Tư liệu và kỷ niệm gồm một số bài viết, hồi ký, ca khúc, hình
ảnh của học sinh miền Nam trong tiến trình lịch sử Việt Nam 1954 -
1975. Lịch sử Học sinh miền Nam là một bộ phận của lịch sử Việt
Nam. Từ quan điểm chính danh mà nhìn thì sau 1975 về cơ bản lịch sử
ấy đã chấm dứt,...",297.500,Bookbuy,,,,
863,https://www.sosanhgia.com/p181918-nhung-ngay-day-nang.html,"['Sách', 'Sách Thường Thức - Đời Sống', 'Sách nấu ăn', 'Sách nấu ăn  - Hoàng Yến']",Những Ngày Đầy Nắng,https://img.sosanhgia.com/images/500x0/51d536cf757c4748b6ab44cf7c5880da/nhung-ngay-day-nang.jpeg,Hoàng Yến,"“Bạn thân mến! Tôi chưa bao giờ nghĩ mình sẽ viết sách. Tôi cũng chưa bao giờ tin, mình có thể làm bánh. Tôi chưa bao giờ biết được rằng, ước mơ lại có giá trị lớn lao đến như vậy, cho đến khi tôi thật sự chạm tay vào … Nếu như hôm đó, trong rất nhiều những thất bại của bản thân, những ngã rẽ, những con...",77.742,Tiki,9.0,6.0,77.742,109.500
864,https://www.sosanhgia.com/p22816-chau-giang-co-su.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Thế Giới', 'Lịch Sử Thế Giới  KHÁC']",Châu Giang Cố Sự,https://img.sosanhgia.com/images/500x0/2fd3979d2e1e4e10b4241c1b2e358f42/chau-giang-co-su.jpeg,KHÁC,"Châu Giang là con sông dài thứ ba ở Trung Quốc, sau sông Dương
Tử và Hoàng Hà. So về lượng nước, Châu Giang là con sông lớn thứ
hai chỉ sau sông Dương Tử. Theo sử sách, Châu Giang là nơi chứng
kiến những thay đổi to lớn của Trung quốc cho đến ngày hôm nay.",35.000,Shopee,2.0,2.0,35.000,40.000
865,https://www.sosanhgia.com/p172292-san-mo-thong-thien-la-thanh.html,"['Sách', 'Sách Kiến Thức Tổng Hợp', 'Sách Kiến Thức Tổng Hợp  - Hoàng Yến']",Săn Mộ - Thông Thiên La Thành,https://img.sosanhgia.com/images/500x0/94f6d79d60dd485aab9cd7c21dd0ef13/sn-m-thng-thin-la-thnh.jpeg,Hoàng Yến,"Những chuyến phiêu lưu lội ngược dòng lịch sử dưới hàng trăm thước đất!
 Đây là cuốn sách dành cho cho những ai muốn khám phá bí mật cổ xưa về những vị vua vĩ đại nhất.
 ""Đại bàng không được thỏa chí tung hoành thì sẽ không còn là đại bàng nữa. Dù cho...",107.100,Shopee,3.0,3.0,101.000,119.000
866,https://www.sosanhgia.com/p145272-lich-su-van-minh-an-do.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Thế Giới', 'Lịch Sử Thế Giới  - Will Durant']",Lịch sử văn minh Ấn Độ,https://img.sosanhgia.com/images/500x0/021df4a546154bde836df35e826ab718/lich-su-van-minh-an-do.jpeg,Will Durant,"Trong giới biên khảo, sử gia giữ một địa vị dặc biệt, vì sức làm việc phi thường của họ. Họ kiên nhẫn, cặm cụi hơn hết thảy các nhà khác, hi sinh suốt đời cho vãn hóa khòng màng danh vọng, lợi lộc, bỏ ra từ ba đến năm chục năm để lập nên sự nghiệp. Họ đọc sách nhiều, du lịch nhiều, suy tư nhiều,...",95.000,Tiki,17.0,6.0,95.000,177.000
867,https://www.sosanhgia.com/p105299-lich-su-van-minh-trung-hoa.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Thế Giới', 'Lịch Sử Thế Giới  - Will Durant']",Lịch Sử Văn Minh Trung Hoa,https://img.sosanhgia.com/images/500x0/dd4f8f0833d84b4d94f7c95d5938891f/lch-s-vn-minh-trung-hoa.jpeg,Will Durant,"Giữa những năm 30 của thế kỉ này, khi các đế quốc châu Âu, châu Mĩ đang đà cường thịnh, khi bản đồ Á Phi còn tô một màu thuộc địa xám xịt...",60.000,Tiki,19.0,7.0,60.000,177.000
868,https://www.sosanhgia.com/p116654-lich-su-van-minh-a-rap.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Thế Giới', 'Lịch Sử Thế Giới  - Will Durant']",Lịch Sử Văn Minh Ả Rập,https://img.sosanhgia.com/images/500x0/dc5e3b7b4d5f4bc3b755fc8b11b8e20f/lich-su-van-minh-a-rap.jpeg,Will Durant,"Theo Will Durant, tác giả cuốn sách Lịch Sử Văn Minh Ả Rập: ""Đa số độc giả cho cuốn toát yếu văn minh Hồi giáo này dài quá, nhưng các học giả sẽ chê nó ngắn quá, thiếu sót...",106.200,Tiki,17.0,6.0,106.200,177.000
869,https://www.sosanhgia.com/p96881-viet-nam-thoi-phap-do-ho.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']",Việt Nam Thời Pháp Đô Hộ,https://img.sosanhgia.com/images/500x0/fbdb62b023d3494ca5686eff32f8a9ed/viet-nam-thoi-phap-do-ho.jpeg,KHÁC," phác họa một bức tranh
tổng thể về hình ảnh nước Việt Nam kể từ khi bị người Pháp chiếm cứ
bằng quân sự với phát súng nổ đầu tiên ở Đà Nẵng năm 1858. Cuốn
sách khai thác các nguồn sử liệu gốc phong phú của chính quyền
thực dân Pháp, được tác giả chắt lọc, phân tích, lý giải một cách
khoa học giúp người đọc...",77.000,Shopee,8.0,5.0,77.000,123.000
870,https://www.sosanhgia.com/p56712-van-minh-viet-nam.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']",Văn Minh Việt Nam,https://img.sosanhgia.com/images/500x0/7d5d06c5eefc443ab3b2573cb6ae6abf/van-minh-viet-nam.jpg,KHÁC,"Bản thảo cuốn sách này được hoàn thành năm 1939 với tựa đề tiếng
Pháp ""La civilisation annamite"", được xuất bản tại Hà Nội năm 1944,
có thể được coi là phát ngôn của người Việt về văn hóa Việt Nam với
cộng đồng thế giới. Công trình này được đặt viết theo nghị định
ngày 23.4.1938 do Toàn quyền Đông Dương ký để dùng làm sách giáo
khoa...",70.850,Tiki,9.0,5.0,70.850,92.500
871,https://www.sosanhgia.com/p53896-nuoc-viet-nam-nho-hay-khong-nho.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']",Nước Việt Nam Nhỏ Hay Không Nhỏ ?,https://img.sosanhgia.com/images/500x0/ae756e4d6b2d482eaa40a72f2548df3e/nuoc-viet-nam-nho-hay-khong-nho-.jpg,KHÁC,"Diễn đàn ""Nước Việt Nam Nhỏ Hay Không Nhỏ? được mở trên báo
Thanh Niên đã chạm đúng nỗi niềm sâu thẳm trong lòng mỗi người dân
Việt Nam. Diễn đàn đã thu hút sự quan tâm đặc biệt của độc giả khắp
mọi miền...",100.000,Lazada,,,,
872,https://www.sosanhgia.com/p48101-nhung-tam-guong-ham-doc-sach-va-tu-hoc-thoi-dai-ho-chi-minh.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']",Những Tấm Gương Ham Đọc Sách Và Tự Học Thời Đại Hồ Chí Minh,https://img.sosanhgia.com/images/500x0/9be9bdddbaae4950bf938122da4a19c3/nhung-tam-guong-ham-doc-sach-va-tu-hoc-thoi-dai-ho-chi-minh.jpg,KHÁC,"Những tấm gương ham đọc sách và tự học thời đại Hồ Chí Minh là
một tác phẩm tư liệu viết về Bác Hồ và những nhân vật lỗi lạc thời
đại Hồ Chí Minh xung quanh sự đọc và tự học suốt đời. Tác giả của
sách là bà Vũ Dương Thúy Ngà,...",47.000,Vinabook,1.0,1.0,56.000,0
873,https://www.sosanhgia.com/p194287-combo-homo-deus-luoc-su-tuong-lai-21-bai-hoc-cho-the-ky-21.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Thế Giới', 'Lịch Sử Thế Giới  - Yuval Noah Harari']",Combo Homo Deus - Lược Sử Tương Lai + 21 Bài Học Cho Thế Kỷ 21,https://img.sosanhgia.com/images/500x0/8019923199344c249fad319739999ffc/combo-homo-deusluoc-su-tuong-lai-21-bai-hoc-cho-the-ky-21.jpeg,Yuval Noah Harari,"Homo sapiens có phải là một dạng sống siêu đẳng, hay chỉ là một tay đầu gấu địa phương? Làm thế nào con người lại tin rằng họ không chỉ đã kiểm soát thế giới, mà còn mang lại ý nghĩa cho nó? Công nghệ sinh học và trí thông minh nhân tạo đe dọa loài người ra sao? Sinh vật nào có thể kế...",308.500,Tiki,1.0,1.0,319.500,0
874,https://www.sosanhgia.com/p47455-lich-su-vuong-quoc-dang-ngoai.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']",Lịch Sử Vương Quốc Đàng Ngoài,https://img.sosanhgia.com/images/500x0/d106005996e646dd805b35d258fd2c63/lich-su-vuong-quoc-dang-ngoai.jpg,KHÁC,"Lịch sử vương quốc Đàng Ngoài được Alexandre de Rhodes viết cho
độc giả châu Âu thượng bán thế kỷ XVII, cung cấp cho họ những tư
liệu quý về tình hình chính trị, quân sự và xã hội, kinh tế,
văn hóa, tôn giáo… và con người Việt Nam, cụ thể là Đàng Ngoài, lúc
có sự tiếp xúc với người ngoại quốc,...",109.850,Tiki,7.0,5.0,109.850,169.000
875,https://www.sosanhgia.com/p194289-combo-sapiens-luoc-su-loai-nguoi-homo-deus-luoc-su-tuong-lai-21-bai-hoc-cho-the-ky-21.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Thế Giới', 'Lịch Sử Thế Giới  - Yuval Noah Harari']",Combo Sapiens - Lược Sử Loài Người + Homo Deus - Lược Sử Tương Lai + 21 Bài Học Cho Thế Kỷ 21,https://img.sosanhgia.com/images/500x0/59256a3b1c0c4199b95d3084edc1c6b8/combo-sapiensluoc-su-loai-nguoi-homo-deusluoc-su-tuong-lai-21-bai-hoc-cho-the-ky-21.jpeg,Yuval Noah Harari,"Sapiens, đưa chúng ta vào một chuyến đi kinh ngạc qua toàn bộ lịch sử loài người, từ những gốc rễ tiến hóa của nó đến thời đại của chủ nghĩa tư bản và kỹ thuật di truyền, để khám phá tại sao chúng ta đang trong những điều kiện sinh sống hiện tại...",490.502,Tiki,1.0,1.0,491.500,0
876,https://www.sosanhgia.com/p170885-tu-tri-thong-giam-tap-4.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Thế Giới', 'Lịch Sử Thế Giới  - Tư Mã Quang']",Tư Trị Thông Giám (Tập 4),https://img.sosanhgia.com/images/500x0/24902175ada14195bae2a3819dd7d21b/t-tr-thng-gim-tp-4.jpeg,Tư Mã Quang,"Sau khi đem đến tác phẩm sử học lừng danh Tam Quốc Chí của Trần Thọ, được các độc giả yêu mến Tam Quốc Diễn Nghĩa và lịch sử tích cực đón nhận, các dịch giả Bùi Thông - Phạm Thành Long tiếp tục phối hợp...",191.506,Tiki,5.0,4.0,171.600,286.000
877,https://www.sosanhgia.com/p54650-doi-mat-voi-quan-thu.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']",Đối Mặt Với Quân Thù,https://img.sosanhgia.com/images/500x0/53669c78c61a4574aaa8ae5188b21ef8/doi-mat-voi-quan-thu.jpg,KHÁC,"Cuốn sách Đối mặt với quân thù sẽ giúp bạn đọc hiểu rõ hơn về
những hy sinh, mất mát và sự đấu tranh kiên cường, vững chí bền gan
của những người cộng sản trong hai cuộc chiến tranh. Cuốn sách bao
gồm 45 hồi ký,...",99.000,Vinabook,2.0,2.0,99.000,110.000
878,https://www.sosanhgia.com/p48194-phan-thanh-gian-noi-dau-tram-nam.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']",Phan Thanh Giản - Nỗi Đau Trăm Năm,https://img.sosanhgia.com/images/500x0/e6afe81dc9c049b9bdf9a34b31bca1e1/phan-thanh-gian-noi-dau-tram-nam.jpg,KHÁC,"Như nhà sử học Dương Trung Quốc đã viết trong một bài báo cách
đây vài năm: ""Sử học về vùng đất phía Nam với công cuộc nam tiến
của dân tộc, vai trò của các Chúa Nguyễn và triều đại nhà Nguyễn
đối với sự nghiệp dựng nước,...",80.500,Shopee,4.0,4.0,80.500,108.000
879,https://www.sosanhgia.com/p58686-dong-duong-ngay-ay-1898-1908.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']",Đông Dương Ngày Ấy (1898 - 1908),https://img.sosanhgia.com/images/500x0/7deea7aac30b44008b048c7f121a920a/dong-duong-ngay-ay-(1898-1908).jpg,KHÁC,"Nhà nghiên cứu Corinne Flicker - Tiến sĩ khoa học Đại học Aix -
Marseile khẳng định: ""Kế hoạch của Claude Bourrin là trả lại nhiều
hơn công lý cho công chúng thuộc địa...",45.656,Lazada,7.0,6.0,45.656,83.000
880,https://www.sosanhgia.com/p96898-viet-phap-bang-giao-su-luoc.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']",Việt - Pháp Bang Giao Sử Lược,https://img.sosanhgia.com/images/500x0/45f1591c2be6401ea31d6b53b8b374bc/viet-phap-bang-giao-su-luoc.jpeg,KHÁC,"Lịch sử cuộc mất chủ quyền của một nước là lịch sử tối cần thiết
cho nhân dân nước ấy...",135.000,Phương Nam Book,,,,
881,https://www.sosanhgia.com/p52340-the-ky-xxi-nhin-ve-nhan-vat-lich-su-phan-thanh-gian.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']",Thế Kỷ XXI Nhìn Về Nhân Vật Lịch Sử: Phan Thanh Giản,https://img.sosanhgia.com/images/500x0/f1833fb303bf44c7bcc4e67547ecd3b1/the-ky-xxi-nhin-ve-nhan-vat-lich-su-phan-thanh-gian.jpg,KHÁC,"Thế kỷ XXI nhìn về nhân vật lịch sử Phan Thanh Giản là chủ đề
của một cuộc tọa đàm khoa học tổ chức tại Thành phố Hồ Chí Minh vào
tháng 8 - 2003. Cuộc tọa đàm này là sự nối tiếp một cuộc hội thảo
khoa học đã được tổ chức...",71.400,Shopee,3.0,3.0,71.400,96.000
882,https://www.sosanhgia.com/p157083-lich-su-historiai.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Thế Giới', 'Lịch Sử Thế Giới  - Nhiều Tác Giả']",Lịch Sử (Historiai),https://img.sosanhgia.com/images/500x0/5707ce3b6ff14b1792e18c43956d4e31/lch-s-historiai.jpeg,Nhiều Tác Giả,"Đời sống cách đây hàng ngàn năm diễn ra như thế nào? Người ta giữ những phong tục gì? Khảo cổ học có thể chỉ cung cấp một số lời giải đáp, chứ không phải tất cả. Vì vậy cách đây khoảng 2.400 năm, có một người đã đi du hành khắp nơi để ghi lại lịch sử thế giới thời bấy giờ. Đó là Herodotus...",239.850,Tiki,10.0,7.0,236.455,369.000
883,https://www.sosanhgia.com/p96889-viet-su-tu-lieu-voi-loi-ban.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']",Việt Sử - Tư Liệu Với Lời Bàn,https://img.sosanhgia.com/images/500x0/46d70ce46db242e68e2f2e630a2e3909/viet-su-tu-lieu-voi-loi-ban.jpeg,KHÁC,"Sử học cũng như khoa học, không chủ ý làm sách cho dày, chỉ cốt
tìm được nhiều điều mới, xưa nay chưa ai nói đến, hoặc chữa những
chữ của người trước...",93.750,Tiki,3.0,3.0,93.750,125.000
884,https://www.sosanhgia.com/p57253-lich-su-thu-phap-viet-nam.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']",Lịch Sử Thư Pháp Việt Nam,https://img.sosanhgia.com/images/500x0/646f9c0d5e8141b3ad06069da03a994b/lich-su-thu-phap-viet-nam.jpg,KHÁC,"Thư pháp là nghệ thuật được phái sinh từ văn tự, nó không chỉ là
một phương thức biểu đạt nghệ thuật mà còn là một phương tiện lưu
giữ lịch sử. Lịch sử thư pháp Việt Nam dẫu không huy hoàng nhưng
cũng không hề thiếu...",143.500,Bookbuy,2.0,2.0,143.500,169.000
885,https://www.sosanhgia.com/p47072-ho-quy-ly.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']",Hồ Quý Ly,https://img.sosanhgia.com/images/500x0/037b3cdd906740a6a025ad4da72b06c0/ho-quy-ly.jpg,KHÁC,"Bằng nghệ thuật tái hiện khoáng đạt, nhà văn Nguyễn Xuân Khánh
đã lật lại lịch sử thời kỳ cuối đời nhà Trần, góp thêm tiếng nói
khám phá xã hội và con người Hồ Quý Ly - một nhân vật mà hơn 600
năm qua vẫn còn nhiều tranh cãi về ông.",136.500,Tiki,7.0,5.0,136.500,210.000
886,https://www.sosanhgia.com/p46651-dac-khao-ve-phan-thanh-gian.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']",Đặc Khảo Về Phan Thanh Giản,https://img.sosanhgia.com/images/500x0/d897b7d96edf44ed8f258a56da7a354e/dac-khao-ve-phan-thanh-gian.jpg,KHÁC,"""Có một sự khác biệt rất lớn trong cách đánh giá về Phan Thanh
Giản từ hội thảo lần thứ nhất năm 1963 tới cuộc tọa đàm năm 2003.
Sự khác biệt không chỉ do tư liệu chúng ta có được về Phan Thanh
Giản mà còn về hoàn cảnh trong đó hội thảo được tổ chức khác nhau.
Do đó có thể nói: Sự thật,...",95.200,Shopee,2.0,2.0,95.200,136.000
887,https://www.sosanhgia.com/p47412-le-van-duyet-tu-nam-mo-oan-khuat-den-lang-ong.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']",Lê Văn Duyệt - Từ Nấm Mồ Oan Khuất Đến Lăng Ông,https://img.sosanhgia.com/images/500x0/0cd38a9953ee445d8c2fed543c602322/le-van-duyet-tu-nam-mo-oan-khuat-den-lang-ong.jpg,KHÁC,"Như nhà sử học Dương Trung Quốc đã viết trong một bài báo cách
đây vài năm: ""Sử học về vùng đất phía Nam với công cuộc nam tiến
của dân tộc, vai trò của các Chúa Nguyễn và triều đại nhà Nguyễn
đối với sự nghiệp dựng nước, việc đánh giá lại không ít nhân vật
lịch sử như Lê Văn Duyệt,...",97.750,Tiki,,,,
888,https://www.sosanhgia.com/p53582-le-thanh-hau-nguyen-huu-canh-1650-1700-voi-cong-cuoc-khai-sang-mien-nam-nuoc-viet-cuoi-the-ky-xvii.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']",Lễ Thành Hầu Nguyễn Hữu Cảnh (1650 - 1700) Với Công Cuộc Khai Sáng Miền Nam Nước Việt Cuối Thế Kỷ XVII,https://img.sosanhgia.com/images/500x0/6a0557ddc54445008434d64f5e7995aa/le-thanh-hau-nguyen-huu-canh-16501700-voi-cong-cuoc-khai-sang-mien-nam-nuoc-viet-cuoi-the-ky-xvii.jpeg,KHÁC,"Bộ sử đồ sộ nhà Nguyễn, sách Đại Nam thực lục, ghi một sự kiện quan trọng diễn ra năm Mậu Dần (1698) đời Chúa Minh Nguyễn Phúc Chu (1691-1725). Đó là ""Sai Thống suất Nguyễn Hữu Kính kinh lược đất Chân Lạp,...",64.350,Tiki,4.0,3.0,64.350,82.170
889,https://www.sosanhgia.com/p27206-dien-bien-phu.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']",Điện Biên Phủ,https://img.sosanhgia.com/images/500x0/bf150d1337ff497a991844b9a774762f/dien-bien-phu.jpeg,KHÁC,"Cuốn sách ""Điện Biên Phủ"" không những tổng kết kinh nghiệm chiến
dịch Điện Biên Phủ, chiến cuộc Đông - Xuân 1953 - 1954, mà còn từ
góc độ ấy nêu lên những kinh nghiệm chủ yếu về chỉ đạo chiến tranh
của Đảng ta trong cuộc kháng chiến chống Pháp. Đây là một tác phẩm
không những...",120.000,Tiki,,,,
890,https://www.sosanhgia.com/p51561-tin-nguong-dan-gian-phu-quoc.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']",Tín Ngưỡng Dân Gian Phú Quốc,https://img.sosanhgia.com/images/500x0/2c14ee4980f24cc295fdab284a96b122/tin-nguong-dan-gian-phu-quoc.jpg,KHÁC,"Cuốn sách đề cập đến nhiều dạng thức tín ngưỡng cộng đồng của cư
dân ở hòn ""đảo ngọc"", nơi vùng biển Tây Nam của Tổ quốc. Phú Quốc
mang đậm nét văn hoá biển, nơi đây còn bảo lưu những nét tín ngưỡng
đặc thù gắn liền với các truyền thuyết dân gian,...",38.500,Shopee,2.0,2.0,38.500,46.750
891,https://www.sosanhgia.com/p37993-nhung-vi-vua-tre-trong-su-viet.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']",Những Vị Vua Trẻ Trong Sử Việt,https://img.sosanhgia.com/images/500x0/51b3e2f91906444dbf411abe3b9ccfe0/nhng-v-vua-tr-trong-s-vit-tp-12.jpeg,KHÁC,"Sách tập hợp những kiến thức lịch sử về các vị vua trẻ của đất nước
 Giúp trẻ tìm hiểu, học tập và ghi nhớ lịch sử Việt Nam
 Sử dụng tranh minh họa đặc sắc và nổi bật",56.000,Shopee,2.0,2.0,56.000,59.500
892,https://www.sosanhgia.com/p55879-ho-ho-va-ho-quy-ly-trong-lich-su.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']",Họ Hồ Và Hồ Quý Ly Trong Lịch Sử,https://img.sosanhgia.com/images/500x0/0b19453a1f6d492d858150fb4e8420b9/ho-ho-va-ho-quy-ly-trong-lich-su.jpg,KHÁC,"Tác phẩm này là tập hợp bao gồm các bài viết nghiên cứu về nhân
vật 
 đã được in trong Tạp Chí Nguyên Cứu Lịch Sử
từ năm 1960 đến nay. Cuốn sách này là sự thu thập và nghiên cứu hết
sức kì công của hàng loạt các tác giả,...",108.800,Tiki,3.0,3.0,108.800,128.000
893,https://www.sosanhgia.com/p23060-chiem-tau-dich-vuot-con-dao.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']",Chiếm Tàu Địch Vượt Côn Đảo,https://img.sosanhgia.com/images/500x0/14cf5d91c9d54909bacdebafb139fdcd/chiem-tau-dich-vuot-con-dao.jpg,KHÁC,"tái hiện lại cuộc vượt ngục ngày 27-2-1965 của 57 chiến sĩ cách
mạng đang bị giam giữ tại Côn Đảo. Dưới ngòi bút dày dạn kinh
nghiệm của tác giả - một người chuyên viết về nhà tù Côn Đảo - cuộc
chiếm tàu vượt ngục đầy cam go,...",27.421,Lazada,4.0,4.0,27.421,29.500
894,https://www.sosanhgia.com/p49424-truong-vinh-ky-bi-kich-muon-doi.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']",Trương Vĩnh Ký - Bi Kịch Muôn Đời,https://img.sosanhgia.com/images/500x0/329487a87b9c46478832a70ee4ad3eac/truong-vinh-ky-bi-kich-muon-doi.jpg,KHÁC,"Như nhà sử học Dương Trung Quốc đã viết trong một bài báo cách
đây vài năm: ""Sử học về vùng đất phía Nam với công cuộc nam tiến
của dân tộc, vai trò của các Chúa Nguyễn và triều đại nhà Nguyễn
đối với sự nghiệp dựng nước, việc đánh giá lại không ít nhân vật
lịch sử như Lê Văn Duyệt, Phan Thanh Giản, Trương Vĩnh Ký, Nguyễn
An Ninh...",121.799,Shopee,3.0,3.0,121.799,168.000
895,https://www.sosanhgia.com/p59165-lich-su-khai-pha-vung-dat-nam-bo.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']",Lịch Sử Khai Phá Vùng Đất Nam Bộ,https://img.sosanhgia.com/images/500x0/41ec1f43f4144f6fb65d17eb5e25d936/lich-su-khai-pha-vung-dat-nam-bo.jpg,KHÁC,"Đồng bằng sông Cửu Long là đồng bằng rộng lớn nhất ở Việt Nam,
cũng là một trong số các đồng bằng rộng lớn trên thế giới. Đồng
bằng sông Cửu Long vốn là vùng sản xuất lương thực, nông sản hàng
hóa,...",58.500,Tiki,2.0,2.0,58.500,72.000
896,https://www.sosanhgia.com/p50969-nha-le-so-1428-1527-voi-cong-cuoc-chong-nan-sau-dan-mot-nuoc.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']","Nhà Lê Sơ (1428 - 1527) Với Công Cuộc Chống Nạn 'Sâu Dân, Mọt Nước",https://img.sosanhgia.com/images/500x0/01758599638d4b0f8ff508daf91ba24d/nha-le-so-(1428-1527)-voi-cong-cuoc-chong-nan-sau-dan-mot-nuoc.jpg,KHÁC,"""Thời Lê sơ trong lịch sử Việt Nam luôn có sức hấp dẫn đối với
giới nghiên cứu lịch sử trong nước và ngoài nước, bởi những thành
tựu mà triều đại này đã đóng góp vào tiến trình phát triển của dân
tộc trên nhiều phương diện. Đã có rất nhiều công trình nghiên cứu
tổng quan...",52.000,Tiki,5.0,4.0,52.000,66.400
897,https://www.sosanhgia.com/p96567-vu-tich.html,"['Sách', 'Sách Lịch sử', 'Lịch Sử Việt Nam', 'Lịch Sử Việt Nam  KHÁC']",Vũ Tịch,https://img.sosanhgia.com/images/500x0/9e8b7da299244f6b9933431f0d2d147f/vu-tich.jpeg,KHÁC,"""Gái đâu có gái lạ đời
Con vua lại lấy hai đời chồng xưa""
Nàng xuất hiện trong màn mưa Phú Xuân. Đẹp và u tịch như
mưa...",88.980,Tiki,5.0,3.0,72.800,95.000
